uid,reg_date,device,gender,country,age
95985819,43152.66667,and,M,DEU,27
27202963,42531.70833,iOS,F,BRA,22
51423045,42434.66667,iOS,M,BRA,18
51204990,43165.66667,and,F,USA,23
32528121,42615.70833,and,F,BRA,46
38929057,42457.70833,iOS,M,CAN,22
26632677,42634.70833,and,F,DEU,15
31580566,42936.70833,iOS,M,TUR,18
92070388,43152.66667,iOS,F,CAN,42
81506223,42403.66667,and,F,USA,18
60651035,42314.66667,and,M,FRA,17
91721973,42636.70833,iOS,M,USA,17
47320178,43024.70833,and,F,USA,19
54370235,43122.66667,and,M,BRA,16
51418509,42397.66667,and,F,BRA,27
37690192,42934.70833,iOS,M,USA,44
36086960,43064.66667,iOS,M,USA,20
72384305,42815.70833,and,F,BRA,18
60041482,42904.70833,and,F,BRA,28
85346995,43130.66667,iOS,F,FRA,19
60137554,42909.70833,iOS,M,USA,21
12612196,42900.70833,iOS,F,DEU,20
35733010,43072.66667,and,M,BRA,29
38271045,43102.66667,and,M,USA,18
23811557,42354.66667,and,M,DEU,21
14001208,43175.70833,and,M,DEU,22
40819186,42906.70833,and,F,USA,20
98397832,43099.66667,iOS,M,USA,16
80598105,42710.66667,iOS,F,USA,59
88698497,42271.70833,and,F,USA,16
12696854,42993.70833,and,F,USA,20
37091383,43013.70833,iOS,M,USA,29
52632535,43155.66667,and,F,BRA,17
68559670,43130.66667,iOS,M,FRA,37
23834699,43087.66667,iOS,F,BRA,21
60774239,42500.70833,and,F,BRA,18
12970206,42281.70833,and,M,BRA,21
79550609,43027.70833,and,F,BRA,20
74712537,43101.66667,iOS,M,USA,17
40035851,43074.66667,iOS,M,USA,20
63935315,42693.66667,iOS,M,BRA,23
55851411,42578.70833,iOS,F,TUR,25
69035524,43172.70833,iOS,F,USA,33
24227425,43148.66667,iOS,M,DEU,15
68807182,43037.70833,iOS,F,BRA,17
56084676,42825.70833,and,M,USA,21
33024926,43124.66667,iOS,M,BRA,32
16137858,42661.70833,and,M,USA,31
44094739,43002.70833,and,F,USA,31
81166885,42969.70833,iOS,F,BRA,16
93459881,42865.70833,and,F,USA,15
67757543,42703.66667,and,M,FRA,24
79343367,42867.70833,iOS,F,FRA,16
25825650,42964.70833,iOS,F,USA,19
43231247,42415.66667,and,M,USA,22
69089791,42879.70833,and,M,USA,20
33823875,42637.70833,and,F,FRA,17
42097136,42400.66667,and,F,BRA,20
90342188,42261.70833,and,M,USA,15
84929136,43134.66667,iOS,F,USA,25
82753665,42804.66667,and,F,TUR,27
25169278,43077.66667,and,M,DEU,26
22001260,42081.70833,iOS,F,USA,21
45548157,42918.70833,iOS,F,FRA,22
33106455,42878.70833,iOS,M,USA,25
59303164,43150.66667,iOS,F,CAN,19
91159060,43162.66667,iOS,M,BRA,70
67520820,43160.66667,and,M,CAN,54
20961913,43174.70833,iOS,F,TUR,32
63903693,42478.70833,iOS,M,USA,18
27494491,43156.66667,iOS,F,BRA,33
76935358,42782.66667,and,F,USA,19
28192675,42370.66667,and,F,BRA,18
33379986,42712.66667,iOS,F,BRA,15
12069318,43064.66667,iOS,F,USA,26
71050075,43159.66667,iOS,F,USA,17
71437132,42988.70833,and,M,FRA,21
30825655,42591.70833,iOS,M,FRA,24
22795069,42621.70833,and,M,DEU,18
55564142,43047.66667,iOS,M,USA,15
42981948,43173.70833,and,M,USA,16
97308098,43138.66667,and,F,BRA,27
96364601,43049.66667,and,F,TUR,19
86639953,43120.66667,and,F,BRA,20
69886602,42450.70833,and,M,FRA,29
59100767,42599.70833,and,F,USA,30
85417581,42738.66667,iOS,F,USA,19
41702219,42899.70833,iOS,M,BRA,21
87755299,42922.70833,iOS,F,TUR,19
13691910,42777.66667,and,F,CAN,26
98793578,42662.70833,iOS,F,BRA,30
36241614,43066.66667,and,F,DEU,39
22222767,42466.70833,and,F,USA,18
94307593,43110.66667,and,F,FRA,19
59976775,43094.66667,and,M,DEU,30
64350693,43160.66667,and,F,USA,17
69431605,42996.70833,iOS,F,USA,31
72084116,42755.66667,and,M,BRA,20
43953158,42795.66667,iOS,M,BRA,17
19077253,43095.66667,iOS,F,BRA,23
53604176,42548.70833,and,F,CAN,18
38589619,42977.70833,and,M,USA,27
27550491,43141.66667,and,M,USA,24
68033237,42655.70833,and,F,USA,17
74197218,42697.66667,iOS,M,USA,22
54606131,43160.66667,iOS,M,USA,22
74699440,43002.70833,and,M,CAN,17
53399440,43080.66667,and,M,BRA,15
55316121,42839.70833,and,F,USA,29
11900179,43103.66667,iOS,M,USA,16
88723305,43176.70833,iOS,F,BRA,21
66048231,43081.66667,and,M,USA,16
91776860,43154.66667,and,F,BRA,21
57348545,43047.66667,iOS,F,USA,26
25538447,43169.66667,iOS,M,USA,31
62424489,42188.70833,iOS,F,TUR,18
78468626,42883.70833,and,M,USA,15
41551497,43039.70833,iOS,M,USA,18
98848605,43134.66667,iOS,M,FRA,15
53859176,43149.66667,and,M,BRA,20
50117766,43046.66667,and,M,FRA,19
39021164,42897.70833,and,F,BRA,33
96275776,43156.66667,iOS,M,BRA,16
69149872,43113.66667,iOS,M,CAN,18
67168858,43039.70833,and,F,USA,22
38482719,43167.66667,and,M,FRA,15
61155874,42107.70833,and,F,USA,54
13510462,43130.66667,and,M,BRA,25
57146434,42998.70833,and,M,TUR,15
65934196,42859.70833,and,F,DEU,30
70404306,43128.66667,and,M,USA,19
54935558,43093.66667,iOS,F,DEU,17
73967276,42640.70833,iOS,F,CAN,49
21602622,43125.66667,iOS,F,USA,25
50874301,42880.70833,iOS,F,USA,32
52208738,42981.70833,and,M,BRA,25
25136002,42949.70833,and,M,DEU,23
67132633,43053.66667,and,M,TUR,18
29134322,43118.66667,iOS,M,FRA,18
33113495,42802.66667,and,F,DEU,18
79773997,42429.66667,iOS,M,DEU,22
70872477,43018.70833,and,F,USA,15
72695725,43115.66667,and,F,DEU,24
29045156,42867.70833,and,M,DEU,20
72282136,43003.70833,and,M,USA,30
19209879,43074.66667,iOS,F,USA,27
44315272,43162.66667,and,M,USA,15
65909638,42999.70833,iOS,F,DEU,15
98832016,42380.66667,and,M,FRA,32
88525920,42435.66667,and,F,BRA,23
39666084,43112.66667,iOS,M,DEU,18
53249524,43161.66667,iOS,F,BRA,20
74530356,43174.70833,iOS,F,USA,23
44080112,43150.66667,and,M,BRA,34
74459568,43130.66667,iOS,F,DEU,26
78090096,43148.66667,and,F,USA,17
27963488,42903.70833,and,M,TUR,15
13320400,42748.66667,and,M,USA,18
80800298,42650.70833,and,M,USA,21
16830530,43011.70833,and,M,TUR,15
79717125,42920.70833,iOS,F,TUR,16
60999002,42073.70833,iOS,F,FRA,30
13567562,43144.66667,and,M,USA,20
75710699,43158.66667,and,M,TUR,25
57271072,43120.66667,iOS,M,BRA,25
19535800,42765.66667,iOS,M,BRA,16
83715497,43080.66667,and,F,FRA,18
97803334,42721.66667,iOS,F,BRA,15
11218858,43047.66667,and,M,USA,38
74336087,42403.66667,iOS,F,USA,20
29653375,43165.66667,iOS,M,DEU,31
48854119,43007.70833,iOS,M,DEU,53
32666542,43007.70833,and,M,USA,15
44161564,42643.70833,iOS,F,USA,27
57506654,42233.70833,iOS,F,TUR,27
24304201,42886.70833,and,M,TUR,16
38921007,42706.66667,and,M,USA,23
46558398,42912.70833,iOS,F,USA,25
81452599,42999.70833,and,F,BRA,19
81734962,42645.70833,and,F,BRA,16
48156640,43115.66667,iOS,M,USA,22
89680529,43126.66667,iOS,F,BRA,15
73688107,43027.70833,iOS,F,TUR,18
41127226,42900.70833,iOS,F,USA,15
28717030,43043.70833,and,M,USA,35
65753107,43011.70833,iOS,M,BRA,17
29624127,42910.70833,and,F,USA,20
12277418,42669.70833,and,M,TUR,42
74517139,42708.66667,and,F,DEU,22
81468436,43124.66667,iOS,F,TUR,22
67016634,42969.70833,and,M,TUR,37
42081035,42877.70833,and,F,BRA,22
68659712,43073.66667,and,F,USA,18
54887543,42596.70833,and,M,BRA,23
14480982,43173.70833,and,F,DEU,32
72284590,43032.70833,and,M,TUR,46
76143708,43142.66667,iOS,M,USA,15
11160453,42378.66667,iOS,M,BRA,52
89075077,42920.70833,iOS,M,USA,19
30040472,43053.66667,and,F,USA,17
16678217,42520.70833,and,F,USA,81
42345004,42699.66667,and,M,DEU,30
11260267,43150.66667,iOS,F,USA,67
86533602,42377.66667,and,F,BRA,18
56366511,43171.70833,iOS,M,DEU,15
92406186,43085.66667,and,F,USA,40
32869380,42804.66667,and,F,USA,41
13785462,42323.66667,iOS,F,USA,20
42493534,43001.70833,and,F,TUR,30
31461117,43082.66667,and,F,USA,26
35050710,43157.66667,iOS,M,TUR,19
28019345,43088.66667,and,F,BRA,23
19888163,42780.66667,and,F,USA,17
37591592,43009.70833,iOS,M,BRA,16
69355183,43058.66667,and,M,TUR,20
57925651,42865.70833,and,F,BRA,19
11679440,43067.66667,and,F,BRA,25
53241493,43175.70833,and,M,CAN,21
77361226,43089.66667,and,M,DEU,17
87254522,43107.66667,iOS,F,DEU,39
18408688,43155.66667,iOS,M,BRA,20
88936844,43130.66667,and,F,FRA,42
59089713,43163.66667,and,F,BRA,16
89950630,43164.66667,iOS,M,USA,46
69305833,42969.70833,and,F,TUR,19
68934851,42639.70833,and,M,CAN,41
26278281,42857.70833,iOS,F,DEU,16
75853368,42643.70833,and,M,FRA,29
80535603,43104.66667,and,M,USA,31
61728331,43126.66667,iOS,F,BRA,24
91858158,43117.66667,and,F,USA,37
33413247,43021.70833,and,M,BRA,19
24351709,43167.66667,and,F,TUR,20
75654582,43014.70833,and,M,BRA,16
72962379,43156.66667,and,F,FRA,28
26305906,43060.66667,iOS,M,BRA,20
83637041,42937.70833,and,F,USA,19
41218109,42771.66667,iOS,F,USA,45
69022365,43098.66667,and,M,BRA,17
17365874,42466.70833,iOS,M,USA,22
30572194,43164.66667,iOS,F,BRA,19
59146167,42841.70833,and,F,BRA,24
21934831,42817.70833,and,M,BRA,28
62971644,42414.66667,iOS,F,TUR,35
45315657,43161.66667,iOS,F,USA,28
50649910,43155.66667,and,F,USA,35
52795972,42952.70833,iOS,F,USA,26
92399136,43122.66667,and,F,BRA,32
20978865,43004.70833,iOS,F,TUR,17
54345788,43126.66667,and,F,DEU,31
64672436,42457.70833,iOS,M,USA,30
19503989,43164.66667,iOS,F,USA,42
73905960,42986.70833,iOS,M,USA,35
37174053,43104.66667,and,F,BRA,50
95667004,43105.66667,iOS,M,USA,23
95004159,42920.70833,iOS,M,BRA,26
93256063,42571.70833,iOS,F,USA,25
91572041,42979.70833,iOS,M,BRA,17
48852227,43143.66667,and,M,TUR,21
38377391,43002.70833,and,M,USA,39
30574400,42642.70833,iOS,M,BRA,29
20543817,42779.66667,and,F,TUR,18
39524495,42794.66667,and,M,USA,17
50016444,43028.70833,and,M,BRA,29
73530558,43176.70833,and,F,TUR,19
66749905,42733.66667,and,M,FRA,44
37941951,42642.70833,and,M,CAN,37
31655521,43023.70833,and,M,BRA,22
62062262,42697.66667,and,F,USA,30
90831283,42957.70833,iOS,F,USA,38
74362967,42411.66667,and,F,DEU,17
72486587,43136.66667,iOS,M,BRA,19
67082799,42870.70833,and,F,USA,15
94008948,43155.66667,and,M,DEU,31
33122780,43138.66667,and,F,DEU,23
84115134,43147.66667,and,F,FRA,16
70870870,42834.70833,and,F,BRA,18
28889710,42842.70833,iOS,F,BRA,33
95419583,43146.66667,and,M,TUR,16
62168594,43168.66667,and,M,FRA,49
46898712,42540.70833,and,F,DEU,25
68300185,43001.70833,and,F,DEU,22
77253842,43017.70833,and,M,CAN,17
15346611,42863.70833,and,M,USA,29
40465669,42952.70833,iOS,F,DEU,73
55464292,42436.66667,and,F,DEU,21
17200409,42830.70833,and,M,USA,29
27684810,42935.70833,and,F,DEU,16
57930559,42682.66667,iOS,M,USA,16
19657384,42821.70833,and,F,BRA,23
56333509,42923.70833,and,M,BRA,41
93224579,43162.66667,iOS,F,TUR,15
23402494,43156.66667,and,M,BRA,16
63382038,42311.66667,iOS,M,DEU,34
36724187,43131.66667,iOS,M,BRA,15
53657749,43145.66667,iOS,M,BRA,17
87912872,42847.70833,iOS,F,USA,20
37082663,43096.66667,iOS,M,USA,21
98369802,42665.70833,and,M,FRA,22
52729759,42876.70833,and,M,DEU,17
56806349,42661.70833,iOS,M,DEU,32
18401982,42958.70833,iOS,M,USA,56
92876552,43010.70833,iOS,F,BRA,24
54612752,43079.66667,and,F,USA,26
28177676,42631.70833,iOS,F,BRA,31
98873907,42601.70833,and,M,TUR,36
56599382,42767.66667,and,F,USA,29
55565048,42463.70833,and,M,USA,37
38732896,42906.70833,iOS,M,USA,24
39631985,42951.70833,and,M,USA,27
26812473,42876.70833,iOS,F,BRA,46
67005581,43170.70833,and,M,DEU,20
88411837,42862.70833,and,F,USA,27
79639955,43076.66667,iOS,M,TUR,20
21719430,42726.66667,and,F,TUR,15
45464301,43102.66667,iOS,F,FRA,18
59364765,43044.66667,and,M,DEU,25
62931400,42697.66667,and,M,USA,15
27540203,43122.66667,iOS,F,USA,18
21538125,43151.66667,iOS,F,BRA,15
46227726,42933.70833,and,F,FRA,38
91120466,43123.66667,iOS,M,TUR,24
76256331,42915.70833,and,M,TUR,15
47250703,42862.70833,iOS,F,USA,15
58538097,43117.66667,and,F,USA,39
32926480,42984.70833,and,M,BRA,19
29411055,42596.70833,iOS,F,USA,19
14157421,43151.66667,and,F,TUR,21
81950281,43088.66667,iOS,F,BRA,16
45524625,43071.66667,iOS,M,USA,20
36843582,42965.70833,iOS,M,USA,25
92220148,42548.70833,iOS,M,USA,16
54652453,43121.66667,and,F,USA,15
37282033,43146.66667,iOS,M,BRA,15
98582124,43022.70833,iOS,M,BRA,38
16717012,42876.70833,and,M,USA,47
43416947,42847.70833,and,M,USA,28
77553900,43124.66667,and,M,BRA,17
20638533,43127.66667,and,M,DEU,15
76414063,43052.66667,iOS,M,DEU,19
28989224,42768.66667,iOS,F,BRA,22
14812296,42377.66667,iOS,M,BRA,23
80455264,42902.70833,and,M,BRA,20
34207371,43122.66667,and,F,CAN,33
36591733,42998.70833,and,F,USA,17
67117120,43140.66667,iOS,F,BRA,18
73575468,42247.70833,iOS,M,FRA,27
11525442,42650.70833,and,M,USA,17
85093037,43040.70833,and,F,USA,16
73860328,42803.66667,iOS,F,DEU,18
42124264,42960.70833,and,M,CAN,28
80334500,42846.70833,and,F,FRA,26
33808649,42935.70833,and,F,USA,15
37531575,43175.70833,and,F,BRA,20
75908743,42447.70833,and,M,TUR,41
95791631,42495.70833,and,F,USA,16
71334696,42559.70833,and,F,USA,16
79271090,42448.70833,iOS,F,USA,36
38614235,43006.70833,and,M,USA,15
35158907,43165.66667,and,F,USA,19
85729331,43156.66667,iOS,F,USA,16
51715481,42854.70833,and,M,BRA,51
39006037,42635.70833,and,F,TUR,17
60251022,43056.66667,iOS,M,USA,17
14483132,42984.70833,and,M,BRA,26
48847272,42932.70833,iOS,F,BRA,29
70701648,43124.66667,iOS,F,BRA,15
28585900,43162.66667,iOS,F,USA,16
43093109,42747.66667,and,F,CAN,25
46783419,43003.70833,and,F,BRA,26
19098799,42982.70833,and,F,USA,27
75269886,42946.70833,iOS,F,USA,19
60910985,42995.70833,iOS,F,USA,26
47665122,42720.66667,iOS,F,BRA,16
83095162,42437.66667,and,F,BRA,31
44308137,43143.66667,iOS,F,CAN,22
30147037,42965.70833,iOS,M,BRA,15
46784964,42820.70833,iOS,F,BRA,15
99217078,42757.66667,iOS,M,USA,21
81623623,43168.66667,and,M,BRA,27
73431825,43129.66667,iOS,F,BRA,17
68220003,42448.70833,iOS,F,USA,20
55150337,42554.70833,and,M,BRA,16
79357759,43169.66667,iOS,M,BRA,16
13603409,42979.70833,iOS,F,USA,45
64342681,42989.70833,iOS,F,USA,15
30398652,43115.66667,and,M,USA,29
97203019,43113.66667,and,M,USA,23
60629710,42885.70833,and,F,BRA,44
46060933,43061.66667,iOS,F,BRA,28
78369154,43149.66667,and,M,DEU,35
16495268,42677.70833,and,F,DEU,42
92406387,43080.66667,and,F,FRA,21
26564989,43165.66667,iOS,M,DEU,17
86082151,43058.66667,iOS,M,BRA,15
93555315,43086.66667,iOS,F,DEU,18
57694272,42962.70833,iOS,F,DEU,26
59638103,43034.70833,and,F,USA,15
93964656,42939.70833,iOS,F,DEU,29
53385778,42886.70833,and,M,USA,19
53918861,43143.66667,iOS,M,USA,26
17785493,42797.66667,and,F,BRA,22
93215849,43023.70833,iOS,F,BRA,22
77591742,43043.70833,and,M,TUR,16
63424915,42600.70833,and,F,USA,32
40722416,43113.66667,iOS,M,USA,15
55729679,42833.70833,iOS,F,BRA,23
11424600,42918.70833,and,M,USA,18
37317845,42912.70833,and,M,FRA,39
87584963,42866.70833,iOS,F,USA,33
91380878,43141.66667,and,F,BRA,47
55853390,42859.70833,and,M,DEU,28
16025502,43160.66667,iOS,M,BRA,32
18315067,43068.66667,iOS,M,BRA,34
14611542,42870.70833,and,F,USA,17
84695404,42641.70833,iOS,M,TUR,22
56053178,43176.70833,iOS,F,USA,20
84260103,43063.66667,iOS,M,USA,41
71982031,43137.66667,iOS,M,BRA,23
51802951,42754.66667,iOS,M,USA,59
56549253,42598.70833,and,F,USA,44
28531596,43120.66667,and,F,USA,20
88324599,43045.66667,and,F,BRA,25
65452141,42304.70833,and,F,CAN,31
14839947,42965.70833,iOS,F,USA,15
54920788,43074.66667,and,M,BRA,22
32912962,42375.66667,iOS,F,USA,32
15560520,42871.70833,and,F,USA,42
29381448,43056.66667,iOS,F,USA,21
68294302,43158.66667,and,M,BRA,17
62753836,43134.66667,iOS,M,BRA,17
95715272,42720.66667,and,M,BRA,20
60823969,43155.66667,and,M,TUR,16
25109135,42519.70833,iOS,M,BRA,25
27106302,43174.70833,and,M,DEU,22
51844129,43071.66667,and,M,USA,17
74810758,42620.70833,and,M,USA,17
91852624,43153.66667,and,M,BRA,73
91492641,42165.70833,and,F,BRA,26
80906541,42999.70833,iOS,F,USA,18
31330483,43045.66667,iOS,M,USA,30
58775761,42944.70833,and,F,USA,31
61479024,43091.66667,iOS,M,TUR,15
29499479,42864.70833,and,F,USA,26
56468345,42674.70833,iOS,M,USA,20
94786758,42449.70833,and,M,USA,31
51393148,43090.66667,and,M,BRA,18
30768129,43051.66667,iOS,F,TUR,31
46757757,43155.66667,and,M,BRA,18
49997150,42677.70833,iOS,M,USA,27
33112698,43152.66667,iOS,M,DEU,16
24686217,42338.66667,iOS,M,USA,23
69342598,42819.70833,and,M,USA,21
75063732,42798.66667,iOS,F,TUR,19
50007641,42932.70833,and,M,BRA,15
98850494,43137.66667,and,F,USA,45
14160079,42922.70833,and,M,USA,24
40957448,42529.70833,and,F,CAN,15
49728333,42787.66667,and,F,DEU,32
16250504,43013.70833,and,M,BRA,43
65986817,42919.70833,iOS,F,DEU,21
76310083,42982.70833,and,M,FRA,15
81799192,43176.70833,and,F,BRA,22
37758381,42544.70833,and,M,DEU,45
58948792,43110.66667,iOS,F,DEU,26
95166798,42895.70833,and,F,USA,19
93785490,42884.70833,iOS,F,BRA,17
61384231,42944.70833,and,M,BRA,22
90808302,42648.70833,iOS,F,USA,32
95679410,42920.70833,and,M,BRA,16
65796063,43081.66667,and,M,USA,45
92855566,42893.70833,and,F,BRA,28
77606914,42985.70833,iOS,F,USA,35
30623397,43032.70833,and,M,USA,62
13724677,42837.70833,and,F,BRA,17
33861073,43169.66667,and,F,BRA,15
28088851,43074.66667,and,F,CAN,27
54280330,42591.70833,and,M,DEU,35
17506907,43155.66667,and,F,DEU,34
29003524,42969.70833,iOS,M,USA,16
43610851,42367.66667,and,M,BRA,22
83785998,43115.66667,iOS,M,USA,74
85633142,42490.70833,and,M,USA,33
98238337,42799.66667,and,F,USA,29
30239841,42881.70833,and,M,BRA,32
49963433,42910.70833,iOS,F,TUR,19
61965898,43160.66667,and,F,USA,24
28906083,42648.70833,iOS,F,USA,22
32436743,42706.66667,and,F,FRA,17
36732006,43021.70833,iOS,F,BRA,15
34748104,42766.66667,and,M,USA,31
78526809,43118.66667,iOS,M,TUR,26
82722168,43082.66667,and,F,BRA,39
55827553,43173.70833,and,F,DEU,44
90987676,43137.66667,iOS,M,USA,37
25486316,42511.70833,iOS,F,TUR,17
91400211,43005.70833,and,M,FRA,16
13809129,42878.70833,and,M,TUR,17
47740651,43087.66667,and,F,BRA,18
53466198,43016.70833,iOS,F,DEU,24
41708798,42450.70833,iOS,M,USA,20
68688190,42403.66667,iOS,F,USA,56
96641509,42326.66667,iOS,M,DEU,37
78091451,43158.66667,and,M,USA,20
97542592,43089.66667,and,F,USA,44
64488795,42977.70833,iOS,F,USA,18
97636407,42531.70833,and,M,USA,29
58966660,42700.66667,and,M,BRA,20
27709698,42672.70833,and,F,CAN,24
45207456,42781.66667,and,F,BRA,25
18488074,43043.70833,iOS,M,DEU,55
56854614,42580.70833,iOS,M,TUR,23
45754486,43167.66667,iOS,F,USA,17
23018684,42586.70833,iOS,F,USA,19
55286508,42789.66667,iOS,M,USA,17
70424960,43176.70833,iOS,F,USA,24
70452286,43096.66667,and,F,BRA,34
19530592,43033.70833,iOS,F,CAN,15
55216296,42918.70833,iOS,M,DEU,20
90088980,43132.66667,iOS,F,USA,23
36690009,42601.70833,iOS,M,USA,19
83744087,43173.70833,and,M,USA,32
59994069,42844.70833,and,F,USA,19
18436761,42845.70833,iOS,F,CAN,17
53861186,42627.70833,and,F,TUR,52
41254986,42789.66667,iOS,F,USA,15
25014507,42899.70833,iOS,M,USA,38
65908968,42649.70833,and,F,USA,28
74577179,42838.70833,iOS,M,USA,22
67610441,43176.70833,and,M,DEU,27
84735736,43101.66667,and,F,FRA,20
85884557,42911.70833,and,M,BRA,22
77306251,42554.70833,and,M,DEU,19
39314876,42286.70833,iOS,F,USA,26
30680434,43172.70833,iOS,M,BRA,43
63431124,42586.70833,iOS,F,BRA,21
86662874,43105.66667,and,F,USA,34
17146698,43028.70833,and,F,USA,23
68647028,43080.66667,and,F,BRA,27
21329987,42860.70833,iOS,F,USA,20
62051507,42555.70833,and,M,FRA,26
76582834,42984.70833,iOS,M,USA,21
81252477,42923.70833,and,M,BRA,24
75579163,42977.70833,and,M,TUR,22
27593444,43105.66667,iOS,M,USA,16
89924090,42991.70833,and,F,USA,22
12826750,42995.70833,iOS,M,BRA,17
63273288,42513.70833,and,F,FRA,26
63909169,43170.70833,iOS,M,DEU,19
38690986,42981.70833,and,F,USA,29
96801902,42741.66667,iOS,M,DEU,31
73751644,42900.70833,iOS,F,USA,15
26643496,43011.70833,iOS,M,BRA,17
41536955,42533.70833,and,F,FRA,16
37401830,42929.70833,and,F,USA,63
70312264,43139.66667,iOS,M,BRA,21
16854734,42943.70833,and,M,BRA,44
88575690,42905.70833,and,M,TUR,28
98701126,43159.66667,and,M,USA,16
24874556,42651.70833,iOS,F,BRA,18
82713075,43157.66667,and,F,USA,30
98102125,42524.70833,and,F,BRA,19
87229008,43173.70833,and,F,BRA,19
35787902,42939.70833,iOS,M,CAN,28
94051764,42969.70833,and,M,USA,19
39497979,42769.66667,iOS,F,TUR,22
85388544,42931.70833,and,M,DEU,30
46966652,43145.66667,iOS,M,CAN,29
20108372,42937.70833,and,M,FRA,23
52752460,43038.70833,and,M,TUR,16
47844754,43144.66667,iOS,M,USA,25
80235962,42534.70833,iOS,M,USA,50
92180935,43109.66667,iOS,M,BRA,33
21678281,42550.70833,iOS,M,FRA,17
18134178,42906.70833,and,F,FRA,21
57608741,42886.70833,and,M,CAN,27
75251075,43078.66667,iOS,M,BRA,35
74256163,43143.66667,and,F,USA,15
33787969,42813.70833,and,F,TUR,49
31726106,43000.70833,iOS,F,DEU,33
24449687,42945.70833,iOS,M,USA,15
61306583,42281.70833,and,F,USA,20
95161423,43087.66667,and,M,USA,15
75942230,42629.70833,and,M,USA,15
96835262,42051.66667,and,F,USA,15
33207009,42512.70833,and,F,BRA,15
36857890,42941.70833,iOS,F,USA,20
76663844,42968.70833,and,F,USA,16
57289838,43033.70833,and,M,USA,20
59708288,43132.66667,and,F,DEU,20
46731871,43136.66667,and,M,DEU,19
21072784,42608.70833,and,M,BRA,23
55203626,43056.66667,and,F,BRA,18
86434390,42915.70833,iOS,M,USA,17
27129269,43166.66667,iOS,F,BRA,24
51365662,43147.66667,iOS,M,TUR,16
17820334,42908.70833,iOS,F,USA,19
17678797,43169.66667,and,F,BRA,29
37963788,42667.70833,iOS,F,FRA,15
72238651,42873.70833,iOS,M,DEU,55
96562247,42917.70833,iOS,F,BRA,27
54044214,42744.66667,and,M,USA,15
67826380,42813.70833,and,F,USA,42
72624232,43143.66667,iOS,M,BRA,19
86333914,43048.66667,and,M,USA,17
44674697,42683.66667,and,F,BRA,40
83347770,42253.70833,and,F,TUR,25
43638416,43164.66667,and,F,DEU,24
25810303,43144.66667,iOS,M,USA,16
64247813,42868.70833,and,M,TUR,49
39127094,42999.70833,and,M,USA,23
90229913,42799.66667,and,M,CAN,28
41542453,42375.66667,iOS,M,USA,18
85149062,43063.66667,iOS,F,BRA,24
78093472,42689.66667,iOS,F,USA,26
94526568,42238.70833,and,F,BRA,36
28582782,43121.66667,iOS,M,BRA,26
22382572,43078.66667,iOS,F,USA,19
24321036,42696.66667,and,M,USA,32
43818858,42678.70833,and,F,USA,17
71385464,42859.70833,and,F,USA,42
64621037,42446.70833,and,M,FRA,26
89188665,42614.70833,and,M,USA,20
55115098,42966.70833,iOS,F,USA,16
76882742,42360.66667,iOS,F,USA,30
88699608,42983.70833,iOS,F,BRA,15
19824618,43093.66667,iOS,F,USA,17
96902689,42420.66667,and,F,USA,22
60906843,42530.70833,and,F,DEU,17
22448430,43163.66667,iOS,M,USA,18
45701786,42966.70833,iOS,F,FRA,17
48922407,42931.70833,and,F,USA,19
65957733,43154.66667,iOS,F,USA,16
87045836,43142.66667,and,M,CAN,31
82030746,42966.70833,and,M,USA,15
59350985,43162.66667,and,F,FRA,15
51883967,42990.70833,iOS,M,BRA,15
35989208,43140.66667,iOS,F,TUR,15
80258914,42390.66667,and,M,USA,15
35680527,43175.70833,and,F,USA,15
16811193,42595.70833,iOS,F,BRA,27
23925942,43079.66667,and,F,USA,17
58286797,42749.66667,and,M,USA,17
56331279,43129.66667,iOS,M,USA,25
88085532,42917.70833,and,M,TUR,24
43256266,43144.66667,iOS,F,BRA,32
99975039,42289.70833,and,F,BRA,21
32177149,42948.70833,iOS,F,USA,16
31638073,42943.70833,iOS,F,USA,18
30918299,42707.66667,and,F,USA,35
16765904,43172.70833,and,F,BRA,23
49552459,42981.70833,iOS,F,USA,38
69849278,43025.70833,and,M,DEU,16
82732863,43010.70833,and,F,USA,26
39823215,42539.70833,and,M,USA,29
33901048,42887.70833,and,F,USA,15
64780980,42955.70833,iOS,F,FRA,55
25673002,43041.70833,and,M,USA,19
13553713,42915.70833,and,M,USA,25
60999390,43114.66667,and,F,TUR,24
28554493,42812.70833,and,F,USA,15
83821896,43008.70833,iOS,M,USA,16
68614539,43168.66667,iOS,F,USA,25
91530137,43127.66667,iOS,F,USA,25
66915645,42744.66667,and,F,FRA,35
75171338,42571.70833,iOS,F,TUR,16
83767291,42414.66667,iOS,M,USA,20
12388823,42816.70833,iOS,F,USA,23
54715707,43171.70833,and,F,USA,18
60859700,42857.70833,iOS,F,USA,18
80661380,43155.66667,and,F,USA,26
48684090,43048.66667,iOS,M,USA,15
20083355,42991.70833,and,F,BRA,31
88712688,42897.70833,iOS,M,USA,20
39476853,43129.66667,iOS,F,USA,17
86965042,42351.66667,and,F,BRA,15
12271363,42690.66667,iOS,M,FRA,28
21717675,42926.70833,and,M,USA,28
27608225,42852.70833,and,M,TUR,16
55569319,42654.70833,iOS,F,USA,17
60293613,42354.66667,iOS,F,DEU,37
18590084,42216.70833,and,F,DEU,20
50132690,42637.70833,and,M,USA,19
